PA3PA16017;LE SECRET NATUREL;17213/05;100%;O;Lait corps ânesse - 5.69;2;Très légèrement irritant;0,095238095
PA3PA16017;NOREVA - LED;17528/08;100%;O;TWP Crème nuit / NRV-I.07;2;Non irritant;0
PA3PA16017;NOREVA - LED;17528/10;100%;O;TWP Sérum / NRV-J.27;2;Non irritant;0
PA3PA16017;FRANCE LAB pour O'TENTIKA;17651/02;100%;O;CREME JOUR MAXITONE_OT-600-013;2;Non irritant;0,047619048
PA3PA16017;FRANCE LAB pour O'TENTIKA;17652/02;100%;O;CREME NUIT MAXITONE_OT-700-012;2;Non irritant;0
PA3PA16018;Laboratoires Gilbert;17915/02;100%;O;FLUIDE BI ACTIF HOMME NV PF - 3988-1.01;2;Légèrement irritant;0,173913043
PA3PA17002;Laboratoires Gilbert;18077/02;100%;O;CREME NUIT/ NIGHT CREAM - 3681-2.08;2;Non irritant;0,043478261
PA3PA17002;S+;17824/02;100%;O;SEPHORA - VOILE HYDRATANT CORPS - BEAUTY DOSE - CTG161103/0/01;2;Non irritant;0
PA3PA17002;S+;17824/04;100%;O;SEPHORA - VOILE HYDRATANT CORPS - GREEN DOSE - CTG161104/0/01;2;Non irritant;0,043478261
PA3PA17002;S+;17824/06;100%;O;SEPHORA - VOILE HYDRATANT CORPS - COSY DOSE - CTG161108/0/05;2;Non irritant;0
PA3PA17002;S+;17824/08;100%;O;SEPHORA - VOILE HYDRATANT CORPS - OCEAN DOSE - CTG161107/0/03;2;Non irritant;0,043478261
PA3PA17002;S+;17824/10;100%;O;SEPHORA - VOILE HYDRATANT CORPS - SUNNY DOSE - CTG161105/0/08;2;Non irritant;0
PA3PA17002;S+;17824/12;100%;O;SEPHORA - VOILE HYDRATANT CORPS -VITAMINE DOSE - CTG161106/0/01;2;Non irritant;0
PA3PA17004;FRANCE LAB;18186/01;100%;O;CREME ANTI-AGE - CAV-700-008;2;Non irritant;0
PA3PA17004;FRANCE LAB;18195/01;100%;O;MASQUE - CAV-102-007;2;Non irritant;0
PA3PA17004;Laboratoires Gilbert;18084/02;100%;O;GEL CREME DESALTERANT / MOISTURIZER GEL-CREAM - 3673-2.04;2;Très légèrement irritant;0,142857143
PA3PA17004;BCM COSMETIQUE;18265/01;100%;O;HUILE SCINTILLANTE - 12F015884.09;2;Non irritant;0
PA3PA17005;Laboratoires Gilbert;18487/02;100%;O;HUILE VISAGE ET CORPS - 4224-1.01;2;Légèrement irritant;0,217391304
PA3PA17005;Laboratoires Gilbert;17928/02;100%;O;GEL CREME HYDRATANT FAMILLE - REF 36124 - 1.04/486004;2;Non irritant;0
PA3PA17005;Laboratoires Gilbert;18149/01;100%;O;BRUME APAISANTE - REF 3621-1.01;2;Non irritant;0
PA3PA17005;Laboratoires Gilbert;18368/01;100%;O;STICK LEVRES NATUREL PARFUM FIGUE - REF 3717-1.07;2;Non irritant;0
PA3PA17005;Laboratoires Gilbert;18368/03;100%;O;STICK LEVRES NATUREL KARITE ABEILLE - REF 3277-2.26;2;Non irritant;0
PA3PA17005;NOREVA - LED;18321/02;100%;O;Crema Dermatologica - LL 02/24.339;2;Non irritant;0,043478261
PA3PA17005;NOREVA - LED;18323/02;100%;O;DermanFluid - LL 01/95.332;2;Non irritant;0,043478261
PA3PA17005;NOREVA - LED;18327/02;100%;O;AC Crema - LL 01/93.332;2;Non irritant;0
PA3PA17006;Laboratoires Gilbert;18462/02;100%;O;CREME VISAGE - 4226-1.02;2;Non irritant;0
PA3PA17006;Laboratoires Gilbert;18487/04;100%;O;CREME MAINS - 4227-1.02;2;Non irritant;0
PA3PA17006;Laboratoires Gilbert;18487/06;100%;O;CREME PIEDS 4225-1.02;2;Non irritant;0
PA3PA17007;IDM;18208/01;100%;O;CREME MAINS NOURRISSANTE - CTG161937/00/01;2;Non irritant;0
PA3PA17007;IDM;18208/02;100%;O;CREME MAINS HYDRATANTE - CTG161936/00/01;2;Non irritant;0
PA3PA17007;NOREVA - LED;18624/02;100%;O;CREME PIEDS - NRV-M.05;2;Non irritant;0,043478261
PA3PA17008;FRANCE LAB;18576/01;100%;O;BAUME CORPS ROSE AMELIE _VR-FL181116-01/9;2;Non irritant;0
PA3PA17008;FRANCE LAB;18578/01;100%;O;BAUME CORPS ALLANTOINE CITRON - VR-FL-181116-01/6;2;Non irritant;0
PA3PA17008;FRANCE LAB;18579/01;100%;O;BAUME CORPS GORDISSIMO_VR-FL181116-01/4;2;Non irritant;0
PA3PA17008;FRANCE LAB;18580/01;100%;O;BAUME CORPS JACARANDA_VR-FL181116-01/7;2;Non irritant;0
PA3PA17008;Laboratoires Gilbert;18730/02;100%;O;HUILE PAILLETEE FRAISE LOVELY - 4310-1.01;2;Non irritant;0
PA3PA17009;Laboratoires Gilbert;18736/02;100%;O;FLUIDE BARBE DOUCE - 4148-1.05;2;Non irritant;0
PA3PA17009;Laboratoires Gilbert;18792/02;100%;O;BEURRE CORPS - 4228-1.03;2;Non irritant;0
PA3PA17009;MATIERES PRIMAIRES PARFUM SAS;18373/03;100%;O;L'ÉTÉ INDIEN - LAIT DE PARFUM - 100317-13;2;Légèrement irritant;0,217391304
PA3PA17010;FRANCE LAB;18810/01;100%;O;CREME JOUR MAXITONE_OT-600-018;2;Non irritant;0,041666667
PA3PA17010;FRANCE LAB;18811/01;100%;O;CREME NUIT MAXITONE_OT-700-017;2;Non irritant;0
PA3PA17010;LE SECRET NATUREL;18495/05;100%;O;KARITE CREMEUX BIOCOSMOS OLEANAT - 6.84;2;Très légèrement irritant;0,083333333
PA3PA17010;LE SECRET NATUREL;18495/06;100%;O;BEURRE D'AMANDE BIOCOSMOS OLEANAT - 6.82;2;Non irritant;0
PA3PA17010;LE SECRET NATUREL;18495/07;100%;O;BEURRE DE CALENDULA BIOCOSMOS OLEANAT - 6.83;2;Non irritant;0
PA3PA17010;Laboratoire NUXE;18857/01;100%;O;SERUM VISAGE N - SP SSCV 15.57 PILOTE LABORATOIRE DU 03/05/2017;2;Non irritant;0
PA3PA17011;Ponroy Vitarmonyl Industrie;18592/02;100%;O;LAIT CORPS NUTRI-PROTECTEUR COLD CREAM - LCC17023JP01;2;Non irritant;0
PA3PA17012;FRANCE LAB;18957/01;100%;O;COLOR PRIMER - DS-200-015;2;Non irritant;0
;;18958/01;100%;O;AFTER HOURS RECOVERY - DS-100-005;2;Non irritant;0
;Laboratoires Gilbert;19054/02;100%;O;CREME LIFTANTE - 4272-1.05;2;Non irritant;0
PA3PA17013;Laboratoires Gilbert;19060/02;100%;O;CREME NUIT LIFT INTENSE  - 4273-1.05;2;Non irritant;0
PA3PA17015;LABORATOIRES ONAGRINE;19162/02;100%;O;CREME NUIT GLOBAL EXPERTISE - ONA-H.06;2;Non irritant;0
PA3PA17016;Laboratoires Gilbert;19152/02;100%;O;Lotion clarifiante enzymatique - 4265-1.06;2;Non irritant;0,043478261
;NOREVA - LED;19248/02;100%;O;NOVEANE 3D NEW SERUM - LL 02/75.320;2;Non irritant;0
;;19249/02;100%;O;NOVEANE 3D NEW SOIN JOUR - LL 02/12.313;2;Non irritant;0
;;19250/02;100%;O;NOVEANE 3D NEW SOIN NUIT - LL 02/13.313;2;Non irritant;0,043478261
PA3PA17017;Laboratoires Gilbert;18886/02;100%;O;FLUIDE ECLAT ILLUMINE - 3379-1.08;2;Non irritant;0
;LABORATOIRES ONAGRINE;19305/02;100%;O;FLUIDE DNA - SD17034.03;2;Non irritant;0
PA3PA17018;Laboratoires Gilbert;19353/04;100%;O;FLUIDE LIFTANT - 4274-1.05;2;Non irritant;0
;;19245/01;100%;O;STICK LEVRES CERISE 4383-1.03;2;Non irritant;0
;;19245/02;100%;O;STICK LEVRES COLA 4420-1.06;2;Non irritant;0
;NOREVA - LED;19369/02;100%;O;KERATOSE ACTINIQUE - NRV-G.04;2;Non irritant;0,045454545
;;18949/01;100%;O;Vergetures - NRV-K.19;2;Non irritant;0
PA3PA17019;COSMEWAX S.A.;19323/06;100%;O;AFTER SHAVE BALM - V17293;2;Très légèrement irritant;0,130434783
PA3PA17020;Laboratoires Gilbert;19422/06;100%;O;BAUME CORPS CERTBIO - 4000-1.16;2;Non irritant;0
;;19495/02;100%;O;CREME JOUR ANTI-AGE - 2788-1.14;2;Non irritant;0,047619048
;NOREVA - LED;19481/02;100%;O;TRIO WHITE NUIT - 2385.02;2;Légèrement irritant;0,238095238
PA3PA18002;Laboratoires Gilbert;19664/08;100%;O;LAIT CORPS FRAISE - 4609-1.01;2;Non irritant;0
;;19664/09;100%;O;LAIT CORPS COCO - 4551-1.01;2;Non irritant;0
;;19664/10;100%;O;LAIT CORPS MANGUE - 4488-1.08;2;Non irritant;0
;;19664/11;100%;O;LAIT CORPS VANILLE - 4608-1.01;2;Non irritant;0
;;19664/12;100%;O;LAIT CORPS ANANAS PINA COLADA - 4552-1.01;2;Non irritant;0
;;19664/13;100%;O;LAIT CORPS MOJITO - 4550-1.01;2;Non irritant;0
;;19664/14;100%;O;LAIT CORPS LAGON - 4549-1.01;2;Non irritant;0
PA3PA18003;MEDSPA LABORATOIRES;19439/02;100%;O;SWISS DR SURGERY-FREE Sérum Lifting & Fermeté - SEAW0030;2;Non irritant;0,045454545
PA3PA18004;FRANCE LAB;19690/01;100%;O;TOTAL DEFENSE_K-2000-013;2;Non irritant;0
;;19691/01;100%;O;BRIGHTENING/HYDRATING SERUM_K-400-023;2;Non irritant;0
;;19692/01;100%;O;PH TONER BLUE_K-500-022;2;Non irritant;0
;;19693/01;100%;O;CUCUMBER COOLING GEL MASK_K-1400-018;2;Non irritant;0
;;19696/01;100%;O;OIL FREE MOISTURIZER_K-1700-005;2;Non irritant;0
;;19697/01;100%;O;COMPLEXION CORRECTION PADS_K-100-023B;2;Non irritant;0
PA3PA18005;ROVAL S.A.S.;19779/01;100%;O;LAIT CORPS HYDRATANT NOURRISSANT MONOI - F11802/1TER;2;Non irritant;0
;LABORATOIRE COMBE D'ASE;19790/01;100%;O;ACTIFS CONCENTRES - 2ZRDMPFACA030;2;Légèrement irritant;0,347826087
PA3PA18006;COSMEWAX S.A.;19769/02;100%;O;ANTI-WRINKLE FACIAL SERUM - V17308/1;2;Non irritant;0
;;19870/02;100%;O;ANTI-FATIGUE MOISTURIZER FACIAL CREAM FOR MEN - V17276/2;2;Non irritant;0
PA3PA18007;LABORATOIRES ONAGRINE;19923/02;100%;O;Crème 20 huiles - ONA-K-29;2;Non irritant;0
;NOREVA - LED;19998/02;100%;O;Soin Acné - NRV-P.08;2;Non irritant;0
;JUVA SANTE LABORATOIRE;19986/02;100%;O;Mercurochrome Baume Relipidant ref 053213, Formule 1, n°lot LJPFH17-276;2;Non irritant;0
;LABORATOIRE MICROSEPT;19999/01;100%;O;HUILE CORPS - Réf : SQUAL8001;2;Non irritant;0
PA3PA18008;Laboratoires Gilbert;20030/02;100%;O;Crème réparatrice - 4037-1.06;2;Non irritant;0
;;20038/02;100%;O;MONOI AU MONOI EDELWEISS 2018 - 4529-1.03;2;Non irritant;0
;;20044/02;100%;O;Lait corps La vie en rose 2018 - 4758-1.01;2;Non irritant;0
;;20045/02;100%;O;Lait corps Fleurs des iles - 4757-1.01;2;Non irritant;0
;;20047/02;100%;O;Lait corps Noel 2018 - 4753-1.01;2;Non irritant;0
;;20060/02;100%;O;Lotion lactée - 4193-1.14;2;Non irritant;0,043478261
PA3PA18009;LABORATOIRES IPRAD SANTE;20092/02;100%;O;CREME APAISANTE (CREME IDEALE) - SAF002.4;2;Non irritant;0
;;20092/04;100%;O;CREME APAISANTE (CREME IDEALE) - SAF002.4;2;Non irritant;0
PA3PA18010;LABORATOIRES ONAGRINE;20153/02;100%;O;Lait corps hydratant Onagrine - 1599.07;2;Non irritant;0
PA3PA18011;LE SECRET NATUREL;20053/02;100%;O;BAUME BEURRE DE SAL BIOCOSMOS AYURVENAT - 6,113;2;Non irritant;0
;;20053/04;100%;O;DOUCEUR DE CACAO BIOCOSMOS OLEANAT;2;Non irritant;0
;LABORATOIRES ONAGRINE;20202/02;100%;O;DepigO Crème main ONA-L.02;2;Non irritant;0
;PHARMANAGER DEVELOPMENT;20172/02;100%;O;AMANDE DOUCE - 9MATP0110V100000;2;Non irritant;0
;;20172/04;100%;O;ARGAN - 9MATP0150V100000;2;Non irritant;0
;;20172/06;100%;O;NOISSETTE- 9MATP2410V100000;2;Non irritant;0
;;;;;NOISETTE - 9MATP2410V100000;2;Non irritant;0
;;20172/08;100%;O;BOURRACHE - 9MATP0370V100000;2;Non irritant;0,043478261
;;;;;;;;0,041666667
;;20172/10;100%;O;RICIN - 9MATP2900V100000;2;Non irritant;0,043478261
;;;;;;;;0,041666667
;;20172/12;100%;O;MILLEPERTUIS- 9MATP2210V100000;2;Non irritant;0
;;;;;MILLEPERTUIS - 9MATP2210V100000;2;Non irritant;0
;;20172/14;100%;O;MACADAMIA- 9MATP1950V100000;2;Non irritant;0
;;;;;MACADAMIA - 9MATP1950V100000;2;Non irritant;0
;;20172/16;100%;O;JOJOBA- 9MATP1600V100000;2;Non irritant;0
;;;;;JOJOBA - 9MATP1600V100000;2;Non irritant;0
;;20172/18;100%;O;ROSE MUSQUEE- 9MATP3040V100000;2;Non irritant;0
;;;;;ROSE MUSQUEE - 9MATP3040V100000;2;Non irritant;0
;;20172/20;100%;O;CALOPHYLLE- 9MAT0440V100000;2;Non irritant;0
;;;;;CALOPHYLLE - 9MATP0440V100000;2;Non irritant;0
;;20172/22;100%;O;ABRICOT- 9MAT0010V100000;2;Non irritant;0
;;;;;ABRICOT - 9MATP0010V100000;2;Non irritant;0
;;20172/24;100%;O;ONAGRE- 9MAT2470V100000;2;Non irritant;0
;;;;;ONAGRE- 9MATP2470V100000;2;Non irritant;0
;;20172/26;100%;O;SESAME- 9MAT3250V100000;2;Non irritant;0
;;;;;SESAME - 9MATP3250V100000;2;Non irritant;0
;;20172/28;100%;O;ARNICA- 9MAT3470V100000;2;Non irritant;0
;;;;;ARNICA - 9MATP3470V100000;2;Non irritant;0
PA3PA18012;ELAN CREATEUR;20264/01;100%;O;baume à lèvres;2;Non irritant;0
PA3PA18013;DBA;19864/02;100%;O;MASQUE TISSU (nom provisoire) MARQUE : DESSANGE - C0001677;2;Non irritant;0
;ICP;19488/04;100%;O;Crème Arnica - ICP7069-1F;2;Non irritant;0
;Laboratoires Gilbert;20269/02;100%;O;CREME VISAGE PEAUX SECHES REFORM 2018 - 4616-1.02;2;Non irritant;0
;NOREVA - LED;20342/02;100%;O;Iklen + Crème mains - NOR-L.06;2;Non irritant;0
;Ponroy Vitarmonyl Industrie;20116/02;100%;O;GEL ALOE VERA - GAV18032FP1;2;Non irritant;0
;Laboratoire NUXE;20449/05;100%;O;Brume visage BB - ARBFHE 17.24;2;Non irritant;0,043478261
;;20449/06;100%;O;Lotion visage N - CD NWIEL 17.41;2;Non irritant;0,043478261
;SOREDEC - Groupe SOTHYS;20375/01;100%;O;Gel crème nuit - CRN34 du 02/07/18;2;Non irritant;0,043478261
PA3PA18014;LE SECRET NATUREL;20053/06;100%;O;CREME PAPILLON AU ROSIER MUSCAT BIOCOSMOS OLEANAT - 6,112;2;Non irritant;0
;;20053/08;100%;O;SAMBA DE MANGUE ET HIBISCUS BIOCOSMOS OLEANAT - 6,111;2;Non irritant;0
;NOREVA - LED;20528/02;100%;O;EXFOLIAC MAT & PORE - 1468.04;2;Très légèrement irritant;0,086956522
;ROVAL S.A.S.;20366/02;100%;O;CREME MAINS BIO COSMOS - 12177/4CINTO;2;Non irritant;0,043478261
;Ponroy Vitarmonyl Industrie;20285/02;100%;O;CREME DE JOUR - LCJ17147FP01;2;Non irritant;0
;ELAN CREATEUR;20264/06;100%;O;crème mains - cremm;2;Non irritant;0
PA3PA18015;FRANCE LAB;20393/01;100%;O;TONER - C-1700-036;2;Non irritant;0
;;20394/01;100%;O;LOTION - C-1800-019;2;Non irritant;0
;;20395/01;100%;O;REVITALIZING CREAM - C-1900-038;2;Légèrement irritant;0,166666667
;;20397/01;100%;O;SERUM - C2103-118;2;Très légèrement irritant;0,083333333
;ROVAL S.A.S.;20544/02;100%;O;LAIT CORPS BIO COSMOS BIONAIA - 12143/11 BIS;2;Non irritant;0,041666667
;;20545/02;100%;O;HUILE SECHE CORPS BIO COSMOS NF - 13069BIS;2;Non irritant;0
;LOVEA SAS;20592/04;100%;O;LAIT CORPS COCO BIO - 17036-1;2;Non irritant;0,041666667
;NAADAM NATURE;20252/01;100%;O;L'Envolée Gel Jambes légères - B041.02;2;Non irritant;0
;;20252/02;100%;O;La Surdouée crème - A165,02;2;Non irritant;0
PA3PA18016;CHO NATURE;20665/02;100%;O;Sérum hydratense acide hyaluronique 100 - CHO 0014;2;Non irritant;0
;Laboratoires Gilbert;20627/02;100%;O;Crème corps reform 2018 - 4612-1.04;2;Non irritant;0
;Ponroy Vitarmonyl Industrie;20300/02;100%;O;HUILE DE COCO BIO - MCO18002FP01;2;Non irritant;0
PA3PA18017;NOREVA - LED;20772/02;100%;O;TRIO A - 1943.04;2;Légèrement irritant;0,181818182
;LABOTE;20566/10;100%;O;Les Essentielles - L'huile apaisante  - CAVAL-A;2;Non irritant;0,045454545
;;20566/12;100%;O;Les Essentielles - L'huile anti-âge - CAVAL-AA;2;Très légèrement irritant;0,090909091
;;20566/14;100%;O;Les Essentielles - L'huile anti-rougeur - CAVAL-AR;2;Très légèrement irritant;0,090909091
;;20566/16;100%;O;Les Essentielles - L'huile grain de peau - CAVAL-GP;2;Très légèrement irritant;0,136363636
;;20566/18;100%;O;Les Essentielles - L'huile réparatrice - CAVAL-R;2;Légèrement irritant;0,227272727
;;20566/20;100%;O;Les Essentelles - L'huile purifiante - CAVAL-P;2;Très légèrement irritant;0,090909091
PA3PA18018;NOREVA - LED;20828/02;100%;O;ONAFILLER CREME JOUR  - ONA-T.03;2;Légèrement irritant;0,173913043
;;20848/02;100%;O;IKLEN+ CREME JOUR ONCTUEUSE -NOR-AC.04;2;Non irritant;0,043478261
;LABORATOIRE COMBE D'ASE;20801/02;100%;O;Huile de massage CTH05 -  RD140403A;2;Non irritant;0,043478261
;HELPAC;20895/02;100%;O;Huile végétale de ricin - HVRICVC;2;Non irritant;0
;;20895/04;100%;O;Huile végétale de jojoba - HVB001V;2;Non irritant;0
;;20895/06;100%;O;Huile végétale de noyau d'abricot - HVABRV;2;Très légèrement irritant;0,086956522
;;20895/08;100%;O;Macérat huileux d'arnica sur base tournesol - HMARNV;2;Très légèrement irritant;0,130434783
;;20895/10;100%;O;Macérat huileux de millepertuis sur base tournesol - HMMILTOURV;2;Légèrement irritant;0,173913043
PA3PA18019;Laboratoires Gilbert;20894/02;100%;O;Masque nuit polaire - 4805-1.12;2;Non irritant;0,041666667
;;20977/02;100%;O;MONOI AU MONOI MILLE FLEURS SANS HICC - 4678-1.04;2;Non irritant;0
;;21001/04;100%;O;Crème fluide légère - 4903-1.03;2;Très légèrement irritant;0,125
;;21001/06;100%;O;Crème nuit détoxifiante - 4904-1.01;2;Non irritant;0,041666667
;NOREVA - LED;20526/02;100%;O;Solaire teinté dépigmentant dorée SFP50+ - NOR-I.04;2;Non irritant;0,041666667
;;20996/02;100%;O;ONAFILLER NUIT - ONA-U.04;2;Non irritant;0
;LABOTE;20566/02;100%;O;L'eau florale de Rose de Damas - EFVAL-Rose de Damas;2;Non irritant;0
;;20566/04;100%;O;L'eau florale de Mauve  - EFVAL-Mauve;2;Non irritant;0
;;20566/06;100%;O;L'eau florale de Romarin - EFVAL-Romarin;2;Non irritant;0
;;20566/08;100%;O;L'eau florale d'Hamamélis - EFVAL-Hamamélis;2;Non irritant;0
PA3pa19001;NOREVA - LED;21115/02;100%;O;Fluide jour non teinté - ONA-M.03;2;Non irritant;0
;ROVAL S.A.S.;21007/01;100%;O;Crème anti-crevasses talons - F11328/7 TER;2;Non irritant;0
PA3PA19002;NOREVA - LED;21140/02;100%;O;Iklen + Lait corps - NOR-AF.07;2;Non irritant;0
PA3PA19003;LE SECRET NATUREL;21270/01;100%;O;KARITE & ARGAN SOIN VISAGE ET CORPS OLEANAT - PF/OL903225;2;Non irritant;0
;Ponroy Vitarmonyl Industrie;20947/02;100%;O;SOIN JOUR HYDRATANT BIO - GSJH18072FP1;2;Non irritant;0
PA3PA19004;INTERCOSMETIQUES;21350/01;100%;O;"HUILE LEVRES 	-FM19079";2;Non irritant;0
;LABORATOIRE COMBE D'ASE;21134/02;100%;O;HERVE HERAU - The Way of Alchemy - Active Lotion Care- ZRCCT19 - RDM181015A;2;Non irritant;0
PA3PA19005;Laboratoires Gilbert;21323/02;100%;O;Crème fluide légère - 4729-1.04;2;Non irritant;0
;;21465/03;100%;O;"Complexe détente NF HICC 	4931-1.01";2;Non irritant;0
;;21465/04;100%;O;Huile nutritive marine reform HICC - 4979-1.02;2;Non irritant;0
;BCM COSMETIQUE;21376/01;100%;O;Stick lèvres - 47F020042.08;2;Non irritant;0
PA3PA19006;Laboratoires Gilbert;21341/02;100%;O;Crème jour régénérante AA - 4864-1.01;2;Non irritant;0
;;21342/02;100%;O;Crème nuit régénérante AA - 4859-1.05;2;Non irritant;0
;INTERCOSMETIQUES;21499/02;100%;O;CREME JEUNESSE JOUR - FS18795;2;Non irritant;0
PA3PA19007;NOREVA - LED;21611/02;100%;O;WHITE PERFECTION ESSENCE PREPARATRICE- ONA-W.09;2;Non irritant;0
;;21612/02;100%;O;GLOBAL EXPERTISE ESSENCE PREPARATRICE -ONA-X.15;2;Non irritant;0
;ROVAL S.A.S.;21609/02;100%;O;BODY BALM/HAND LOTION HERBAL BIO COSMOS - 13192/24OCTA;2;Non irritant;0
;;21609/04;100%;O;BODY BALM FRAGRANCE FREE BIO COSMOS - 13192/29HEXA;2;Non irritant;0
;;21609/06;100%;O;BODY BALM CITRUS BIO COSMOS - 13192/25CINTO;2;Non irritant;0,041666667
;;21609/08;100%;O;BODY BALM FIGUE HIBISCUS BIO COSMOS -13192/27HEXA;2;Très légèrement irritant;0,083333333
;;21609/10;100%;O;CLEANSING MILK BIO COSMOS - 12143/16TETRA;2;Légèrement irritant;0,208333333
PA3PA19008;LABORATOIRE COMBE D'ASE;21606/02;100%;O;Le Gel d'Aloe Vera - RD190129A;2;Non irritant;0
;NOREVA Pharma;21643/02;100%;O;Crema Repair - LL 02/93.346;2;Non irritant;0
;;21698/04;100%;O;Trio white XP Peeling - NRV-R.21;2;Non irritant;0
PA3PA19009;Laboratoires Gilbert;21541/02;100%;O;"Sérum reform	- 5101-1.05";2;Non irritant;0
;;21750/02;100%;O;Sérum curatif NF - 4697-1.11;2;Non irritant;0
;;21751/04;100%;O;"Baume de massage marin reach	5141-1.01										-";2;Non irritant;0
PA3PA19010;Laboratoires Gilbert;21755/02;100%;O;Monoï au Monoï citron vert - 4749-1.06;2;Non irritant;0
;;21868/02;100%;O;Sérum clarifiant-5025-1.06;2;Non irritant;0
;;21870/02;100%;O;Crème jour clarifiante -5026-1.02;2;Non irritant;0
;;21872/02;100%;O;"Crème mains 	5006-1.03										-";2;Non irritant;0
;LABORATOIRE DERMATOLOGIQUE ACM;21854/02;100%;O;AÏDA - Crème régulatrice des hyperpigmentations cutanées - 16301.04;2;Très légèrement irritant;0,130434783
;La Drôme Provençale SA;21555/01;100%;O;Eau Florale de Bleuet (conservée avec SFMax 2%) - HYD30002;2;Non irritant;0
;;21556/01;100%;O;Eau Florale de Rose (non conservée) - HYD30007;2;Non irritant;0
;;21977/01;100%;O;Eau Florale de Tilleul (conservée avec SFMax 2%) - HYD30008;2;Non irritant;0
;;21977/02;100%;O;Eau Florale de Thé Vert (conservée avec SFMax 2%) - HYD30010;2;Non irritant;0
PA3PA19011;Laboratoires Gilbert;21871/02;100%;O;Crème nuit clarifiante - 5030-1.04;2;Très légèrement irritant;0,125
;;21874/02;100%;O;Sérum hydratant - 5002-1.10;2;Non irritant;0,041666667
;;21875/02;100%;O;"Crème nuit hydratante 	504-1.05										-";2;Non irritant;0,041666667
;;21948/04;100%;O;Crème hydratante universelle - 5069-1.13;2;Non irritant;0,041666667
;;21948/06;100%;O;Sérum universel - 5070-1.21;2;Non irritant;0
;DERMWAY;21762/02;100%;O;Crème de jour (Formule communelle) - DW-CJ-5.01;2;Non irritant;0
;;21762/04;100%;O;Crème de nuit (Formule communelle) - DW-CN-7.01;2;Non irritant;0
;NOREVA Pharma;21924/02;100%;O;GLOBAL ACNE 6+ - NOR-AL.15;2;Non irritant;0
;RDVC Lab;22025/01;100%;O;HT26 Huile Argan Naturelle Extra-Pure;2;Non irritant;0
PA3PA19013;Laboratoires Gilbert;22262/02;100%;O;Huile de coco - 5315-1.01 / 180118;2;Non irritant;0
;ILAPHARM Laboratoires;21981/02;100%;O;EXPERT HYDRATATION CREME SPECIALE MAINS - CREME 4889 06;2;Non irritant;0
;La Drôme Provençale SA;21977/04;100%;O;"Eau Florale de Tea Tree (conservée avec SFMax 2%) 	HYD60010										-";2;Non irritant;0
;;22253/01;100%;O;Huile de Rose - MEL60006;2;Légèrement irritant;0,260869565
PA3PA19015;Laboratoires Gilbert;22299/04;100%;O;Fluide hydratant homme - 4721-1.12;2;Non irritant;0
PA3PA19014;Laboratoires Gilbert;21539/02;100%;O;"Crème jour reform 	5102-1.07										-";2;Non irritant;0,047619048
PA3PA19016;ALIZEE NATURE CARAIBES;21974/10;100%;O;Crème de nuit - 14;2;Non irritant;0,041666667
;;21974/12;100%;O;Lait corporel à l'huile d'argan - 15;2;Non irritant;0,041666667
;;21974/14;100%;O;Lait corporel de massage au lait de coco - 16;2;Très légèrement irritant;0,083333333
;Laboratoires Gilbert;22171/02;100%;O;Crème nuit détox - 4317-2.13;2;Non irritant;0
;;22410/02;100%;O;Crème mains karité abeille naturelle - 4878-4.17;2;Non irritant;0,041666667
;;22460/02;100%;O;Crème mains - 4923-1.08;2;Non irritant;0
;LE SECRET NATUREL;22454/01;100%;O;KARITE CREMEUX BIOCOSMOS OLEANAT - 6.84B;2;Légèrement irritant;0,166666667
PA3PA19017;Laboratoires Gilbert;22299/13;100%;O;Sérum énergisant homme - 4720-1.08;2;Non irritant;0
;PURESSENTIEL France;22478/02;100%;O;Huile végétale de Chanvre BIO - F01HVCHABIO-01;2;Non irritant;0
;CODEXIAL DERMATOLOGIE;22528/02;100%;O;NEOTIME - Crème Multi correction - 2NTA = 18158L3;2;Non irritant;0
PA3PA20001;Laboratoires Gilbert;22457/02;100%;O;Lait hydratant apaisant olive - 4446-4.06;2;Non irritant;0
;ILAPHARM Laboratoires;22399/02;100%;O;EXPERT FERMETÉ SOIN HYDRATANT ANTI-AGE -  CREME5531 02;2;Non irritant;0
;PHARMANAGER DEVELOPMENT;22684/01;100%;O;Vinalège – Crème Circulior - VTS004;2;Très légèrement irritant;0,136363636
;CODEXIAL DERMATOLOGIE;22640/02;100%;O;NEOTIME - RetinHyal -3NTA = 18159L2;2;Légèrement irritant;0,454545455
;La Drôme Provençale SA;22650/01;100%;O;Eau Florale de Menthe Poivrée (conservée avec Leucidal Liquid 2%) -HYD60003;2;Non irritant;0
;;22650/02;100%;O;Huile Végétale de Chanvre - HVE60008;2;Non irritant;0,045454545
;H.E.L.P.A.C.;22587/01;100%;O;HVB010E Huile de souchet 50mL Cosmos -  HVB010E-P191842;2;Non irritant;0,045454545
PA3PA20002;Laboratoires Gilbert;22524/02;100%;O;Lait corps hydratant naturel cyclades  -5362-1.03;2;Non irritant;0
PA3PA20003;H.E.L.P.A.C.;22855/02;100%;O;HVB018E Huile de acaï 50mL Cosmos - HVB018E-P203007;2;Très légèrement irritant;0,083333333
;HARI SAS;22903/01;100%;O;4H197_Eau florale camomille;2;Non irritant;0,041666667
;;22903/02;100%;O;4H196_Eau florale lavande;2;Non irritant;0,041666667
